Trigger Count=612	Output Count=612	Elapsed Time=06.114	Number of Pulses CH0=2	Number of Pulses CH1=0
ple rate (Hz)=2.50E+8	Min record length=11364	Trigger level (V)=0.1000	Channel 0 threshold (V)=0.0600	Channel 1 threshold (V)=0.0600	Range (microseconds)=40.0000	Pulse 2 delay (microseconds)=1.0000	Lower cut-off frequency (Hz)=3.00E+7
                             	                             
Ch0_time1 (s)	Ch0_amp1 (V)	Ch0_width1 (s)	Ch0_time2 (s)	Ch0_amp2 (V)	Ch0_width2 (s)	Ch1_time1 (s)	Ch1_amp1 (V)	Ch1_width1 (s)	Ch1_time2 (s)	Ch1_amp2 (V)	Ch1_width2 (s)
5.424000E-6	0.695377	2.821554E-8	8.424000E-6	0.146971	2.917523E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.705421	2.792259E-8	8.424000E-6	0.145824	2.908192E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.704022	2.780950E-8	8.424000E-6	0.139141	2.933030E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.695060	2.780283E-8	8.428000E-6	0.148465	2.870521E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.701882	2.825767E-8	8.424000E-6	0.144600	2.860295E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.694573	2.840410E-8	8.424000E-6	0.146510	2.896489E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.694329	2.841354E-8	8.424000E-6	0.147428	2.918233E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.697604	2.800615E-8	8.424000E-6	0.146480	2.941950E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.704606	2.792594E-8	8.424000E-6	0.146786	2.914245E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.702142	2.775099E-8	8.424000E-6	0.148670	2.886252E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.700407	2.785551E-8	8.428000E-6	0.143440	2.997861E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.694121	2.820082E-8	8.424000E-6	0.148255	2.909304E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.690781	2.830093E-8	8.424000E-6	0.145246	2.886782E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.693557	2.844814E-8	8.424000E-6	0.145279	2.897504E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.702482	2.816872E-8	8.424000E-6	0.146318	2.930794E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.699180	2.774934E-8	8.424000E-6	0.143960	2.949485E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.428823	3.528082E-8	8.424000E-6	0.148275	2.910025E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.706448	2.794396E-8	8.428000E-6	0.143994	2.932086E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.692519	2.793685E-8	8.424000E-6	0.150541	2.869798E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.691759	2.824557E-8	8.424000E-6	0.146638	2.915471E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.695743	2.849101E-8	8.424000E-6	0.146506	2.880520E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.698726	2.832220E-8	8.424000E-6	0.143415	2.950025E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.700742	2.805400E-8	8.424000E-6	0.146669	2.910405E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.566231	3.107826E-8	8.424000E-6	0.149929	2.914650E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.700779	2.775076E-8	8.428000E-6	0.140365	2.964134E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.696070	2.791176E-8	8.424000E-6	0.145645	2.920911E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
